Time Elapsed (s),Voltage
9.072,0
9.072,0
9.072,0
9.072,0
9.072,0
9.072,0
9.072,0
9.08,0
9.08,0
9.08,0
9.08,0
9.08,0
9.08,0
9.08,0
9.088,0
9.088,0
9.088,0
9.088,0
9.088,0
9.088,0
9.088,0
9.094,0
9.094,0
9.094,0
9.094,0
9.094,0
9.094,0
9.094,0
9.099,0
9.099,0
9.099,0
9.1,0
9.1,0
9.1,0
9.1,0
9.104,0
9.105,0
9.105,0
9.105,0
9.105,0
9.105,0
9.106,0
9.106,0
9.11,0
9.11,0
9.11,0
9.11,0
9.11,0
9.111,0
9.111,0
9.116,0
9.116,0
9.116,0
9.116,0
9.116,0
9.116,0
9.116,0
9.12,0
9.12,0
9.12,0
9.12,0
9.12,0
9.12,0
9.12,0
9.126,0
9.126,0
9.126,0
9.126,0
9.126,0
9.126,0
9.128,0
9.129,0
9.129,0
9.129,0
9.129,0
9.129,0
9.129,0
9.129,0
9.137,0
9.137,0
9.137,0
9.137,0
9.137,0
9.137,0
9.137,0
9.137,0
9.137,0
9.137,0
9.137,0
9.137,0
9.137,0
9.137,0
9.145,0
9.145,0
9.145,0
9.145,0
9.145,0
9.145,0
9.145,0
9.154,0
9.154,0
9.154,0
9.154,0
9.154,0
9.154,0
9.154,0
9.154,0
9.159,0
9.159,0
9.161,0
9.161,0
9.161,0
9.161,0.010476
9.161,0.050769
9.161,0.115238
9.161,0.188571
9.161,0.272381
9.161,0.348132
9.161,0.448864
9.161,0.58022
9.161,0.78652
9.169,1.078242
9.169,1.385275
9.169,1.675385
9.169,1.918755
9.169,2.104908
9.169,2.216923
9.169,2.207253
9.169,2.138755
9.177,2.042857
9.177,1.987253
9.177,3.3
9.177,3.3
9.177,3.3
9.177,3.3
9.177,3.3
9.177,3.3
9.177,3.3
9.177,3.3
9.177,3.3
9.177,3.3
9.177,3.3
9.186,3.3
9.186,3.3
9.186,3.3
9.186,3.3
9.186,3.3
9.186,3.3
9.186,3.3
9.186,3.3
9.186,3.3
9.186,3.3
9.186,3.3
9.194,3.3
9.194,3.3
9.194,3.3
9.194,3.3
9.194,3.280659
9.194,3.227473
9.194,3.175897
9.194,3.125934
9.194,3.088865
9.194,3.050989
9.204,3.016337
9.204,2.982491
9.204,2.951868
9.204,2.913187
9.204,2.208864
9.204,2.217729
9.204,2.225788
9.204,2.23304
9.21,2.242711
9.21,2.251575
9.21,2.258022
9.21,2.268498
9.21,2.274945
9.21,2.284615
9.21,2.295092
9.214,2.307985
9.216,2.315238
9.216,2.331355
9.216,2.339414
9.216,2.354725
9.216,2.364396
9.216,2.378095
9.218,2.390183
9.218,2.328132
9.218,2.31282
9.218,2.292674
9.218,2.277363
9.218,2.258022
9.218,2.237875
9.226,2.222564
9.226,2.204835
9.226,2.187912
9.226,2.167766
9.226,2.15326
9.226,2.136337
9.227,2.122637
9.231,2.105714
9.231,2.090403
9.231,2.062198
9.231,2.057363
9.231,2.041245
9.231,2.005788
9.231,2.01304
9.234,2.019487
9.234,2.025934
9.234,2.03641
9.234,2.042857
9.234,2.05011
9.234,2.057363
9.234,2.062198
9.243,2.062198
9.243,2.079927
9.243,2.090403
9.243,2.097656
9.243,2.099267
9.243,2.104908
9.243,2.111355
9.243,2.115385
9.243,2.119414
9.243,2.122637
9.243,1.842198
9.243,1.826081
9.243,1.815604
9.243,1.800293
9.251,1.786593
9.251,1.772088
9.251,1.761612
9.251,1.748718
9.251,1.738242
9.251,1.725348
9.251,1.714872
9.251,1.701978
9.259,1.693114
9.259,1.687473
9.259,1.67619
9.259,1.665714
9.259,1.661685
9.259,1.649597
9.259,1.843809
9.259,1.844615
9.259,1.847033
9.259,1.847839
9.259,1.851062
9.259,1.851062
9.259,1.85348
9.259,1.851868
9.267,1.851062
9.267,1.847839
9.267,1.846227
9.267,1.843809
9.267,1.842198
9.267,1.838974
9.267,1.833333
9.276,1.83011
9.276,1.822857
9.276,1.817216
9.276,1.445714
9.276,1.444908
9.276,1.441685
9.276,1.433626
9.281,1.430403
9.281,1.428791
9.281,1.422344
9.281,1.419927
9.283,1.417509
9.283,1.416703
9.283,1.415897
9.286,1.412674
9.286,1.412674
9.286,1.411062
9.286,1.411062
9.286,1.410256
9.286,1.410256
9.286,1.409451
9.293,1.412674
9.293,1.552088
9.293,1.548864
9.293,1.547253
9.293,1.544835
9.293,1.539194
9.293,1.535971
9.296,1.531941
9.296,1.528718
9.296,1.522271
9.296,1.515824
9.296,1.508571
9.296,1.505348
9.296,1.497289
9.301,1.488425
9.301,1.480366
9.301,1.472308
9.301,1.461831
9.301,1.456996
9.301,1.199121
9.301,1.199927
9.301,1.201538
9.309,1.206374
9.309,1.211209
9.309,1.214432
9.309,1.220073
9.309,1.224103
9.309,1.228132
9.309,1.233773
9.314,1.236996
9.314,1.236996
9.314,1.254725
9.314,1.25956
9.316,1.266007
9.316,1.27326
9.316,1.276484
9.32,1.282125
9.32,1.255531
9.32,1.236996
9.321,1.236996
9.321,1.229744
9.321,1.221685
9.321,1.212015
9.325,1.202344
9.325,1.196703
9.325,1.188645
9.326,1.181392
9.326,1.173333
9.326,1.165275
9.326,1.159634
9.331,1.149158
9.331,1.145934
9.331,1.13707
9.331,1.131429
9.331,1.124176
9.331,1.120147
9.331,1.098388
9.336,1.100806
9.337,1.100806
9.337,1.104029
9.337,1.106447
9.337,1.107253
9.337,1.108059
9.337,1.111282
9.341,1.114506
9.341,1.116117
9.341,1.115311
9.341,1.119341
9.341,1.120147
9.341,1.117729
9.341,1.120952
9.344,1.121758
9.344,1.120952
9.344,1.124176
9.344,0.967839
9.344,0.963004
9.344,0.955751
9.344,0.949304
9.349,0.941245
9.349,0.933993
9.349,0.925934
9.349,0.919487
9.349,0.915458
9.349,0.908205
9.349,0.902564
9.349,0.899341
9.357,0.892088
9.357,0.888864
9.357,0.883223
9.357,0.878388
9.357,0.876777
9.357,0.874359
9.357,0.871941
9.357,0.990403
9.357,0.989597
9.357,0.987985
9.357,0.987985
9.357,0.984762
9.357,0.984762
9.357,0.982344
9.369,0.977509
9.369,0.975092
9.369,0.97348
9.369,0.969451
9.369,0.966227
9.369,0.962198
9.369,0.956557
9.374,0.954139
9.374,0.946886
9.374,0.942051
9.374,0.937216
9.374,0.768791
9.374,0.766374
9.374,0.767985
9.378,0.765568
9.378,0.765568
9.378,0.768791
9.378,0.770403
9.378,0.766374
9.378,0.769597
9.378,0.773626
9.382,0.772821
9.382,0.773626
9.382,0.774432
9.382,0.776044
9.382,0.776044
9.382,0.779267
9.382,0.782491
9.39,0.782491
9.39,0.776044
9.39,0.772821
9.39,0.770403
9.39,0.766374
9.39,0.763956
9.39,0.761538
9.39,0.758315
9.39,0.755897
9.398,0.751868
9.398,0.746227
9.398,0.74381
9.398,0.738168
9.398,0.734139
9.402,0.731722
9.402,0.726081
9.402,0.722051
9.402,0.714799
9.402,0.709158
9.404,0.709158
9.404,0.621319
9.404,0.624542
9.406,0.627766
9.406,0.629377
9.406,0.631795
9.406,0.632601
9.406,0.635824
9.406,0.639853
9.406,0.642271
9.414,0.6463
9.414,0.647106
9.414,0.65033
9.414,0.655165
9.414,0.657582
9.414,0.659194
9.414,0.659194
9.419,0.662418
9.42,0.663223
9.42,0.571355
9.42,0.567326
9.42,0.563297
9.42,0.564908
9.42,0.558462
9.424,0.554432
9.424,0.554432
9.424,0.554432
9.424,0.554432
9.426,0.550403
9.426,0.545568
9.426,0.546374
9.43,0.545568
9.43,0.546374
9.43,0.543956
9.43,0.543956
9.43,0.54315
9.43,0.545568
9.432,0.571355
9.435,0.567326
9.435,0.56652
9.435,0.562491
9.435,0.562491
9.435,0.55685
9.435,0.555238
9.435,0.553626
9.438,0.552015
9.438,0.550403
9.438,0.547179
9.438,0.545568
9.438,0.542344
9.438,0.540733
9.438,0.535897
9.447,0.535897
9.447,0.528645
9.447,0.528645
9.447,0.528645
9.447,0.443223
9.447,0.440806
9.447,0.435971
9.447,0.435165
9.447,0.433553
9.447,0.433553
9.447,0.429524
9.447,0.4263
9.447,0.425494
9.447,0.423077
9.447,0.424689
9.457,0.411795
9.457,0.411795
9.457,0.411795
9.457,0.410989
9.457,0.408571
9.459,0.408571
9.459,0.40696
9.463,0.408571
9.463,0.407766
9.463,0.404542
9.463,0.402125
9.463,0.40293
9.463,0.398901
9.463,0.398095
9.463,0.394066
9.463,0.388425
9.463,0.387619
9.463,0.382784
9.463,0.377143
9.463,0.376337
9.463,0.373919
9.472,0.36989
9.472,0.365861
9.472,0.362637
9.472,0.358608
9.472,0.357802
9.472,0.34652
9.472,0.345714
9.479,0.347326
9.479,0.348132
9.479,0.348132
9.479,0.351355
9.479,0.351355
9.479,0.348132
9.479,0.349744
9.479,0.350549
9.479,0.352967
9.479,0.352161
9.479,0.352967
9.479,0.352967
9.479,0.355385
9.479,0.353773
9.491,0.355385
9.491,0.353773
9.491,0.300586
9.491,0.298974
9.491,0.298974
9.491,0.300586
9.491,0.297363
9.497,0.297363
9.497,0.296557
9.497,0.296557
9.497,0.295751
9.497,0.296557
9.497,0.292527
9.497,0.294139
9.497,0.292527
9.497,0.290916
9.497,0.289304
9.497,0.286081
9.497,0.286081
9.497,0.286081
9.497,0.255458
9.497,0.256264
9.505,0.25707
9.505,0.257875
9.505,0.256264
9.505,0.261099
9.505,0.260293
9.505,0.260293
9.505,0.262711
9.513,0.259487
9.513,0.261905
9.513,0.262711
9.513,0.268352
9.513,0.269157
9.513,0.269157
9.513,0.269157
9.513,0.270769
9.513,0.270769
9.513,0.270769
9.513,0.201465
9.513,0.203077
9.513,0.200659
9.513,0.198242
9.521,0.200659
9.521,0.198242
9.521,0.195824
9.521,0.193407
9.521,0.193407
9.521,0.193407
9.521,0.193407
9.529,0.194212
9.529,0.193407
9.529,0.194212
9.529,0.193407
9.529,0.193407
9.529,0.193407
9.529,0.193407
9.529,0.186154
9.529,0.188571
9.529,0.18293
9.529,0.179707
9.529,0.179707
9.529,0.177289
9.529,0.176484
9.537,0.17326
9.537,0.172454
9.537,0.172454
9.537,0.171648
9.537,0.170037
9.537,0.167619
9.537,0.168425
9.545,0.167619
9.545,0.167619
9.545,0.166007
9.545,0.166007
9.545,0.142637
9.545,0.141832
9.545,0.14022
9.545,0.139414
9.545,0.138608
9.545,0.133773
9.545,0.129744
9.545,0.129744
9.545,0.128938
9.545,0.128132
9.545,0.122491
9.554,0.120879
9.554,0.119267
9.554,0.11685
9.554,0.116044
9.554,0.116044
9.554,0.113626
9.554,0.112821
9.562,0.108791
9.562,0.14022
9.562,0.141026
9.562,0.141832
9.562,0.136996
9.562,0.139414
9.562,0.141026
9.562,0.137802
9.562,0.135385
9.562,0.136996
9.562,0.133773
9.562,0.131355
9.562,0.131355
9.562,0.128132
9.57,0.127326
9.57,0.12652
9.57,0.121685
9.57,0.119267
9.57,0.118462
9.57,0.107985
9.57,0.107179
9.579,0.107179
9.579,0.106374
9.579,0.107985
9.579,0.107985
9.579,0.110403
9.579,0.107985
9.579,0.107179
9.579,0.108791
9.579,0.107985
9.579,0.108791
9.579,0.107179
9.579,0.107179
9.579,0.103956
9.586,0.107985
9.586,0.105568
9.586,0.103956
9.586,0.103956
9.586,0.091062
9.586,0.090256
9.586,0.091868
9.586,0.091868
9.595,0.099121
9.595,0.099927
9.595,0.099121
9.595,0.099121
9.595,0.099927
9.595,0.10315
9.595,0.101538
9.595,0.10315
9.595,0.103956
9.595,0.10315
9.595,0.104762
9.595,0.103956
9.595,0.103956
9.595,0.103956
9.602,0.066081
9.603,0.066886
9.603,0.065275
9.603,0.066081
9.603,0.067692
9.603,0.069304
9.603,0.071722
9.603,0.07011
9.611,0.069304
9.611,0.071722
9.611,0.073333
9.611,0.073333
9.611,0.073333
9.611,0.074139
9.611,0.077363
9.616,0.075751
9.618,0.077363
9.618,0.078974
9.618,0.012088
9.618,0.011282
9.618,0.00967
9.618,0.005641
9.622,0.006447
9.622,0.005641
9.622,0.001612
9.622,0.000806
9.622,0
9.622,0
9.622,0
9.627,0
9.627,0
9.627,0
9.627,0
9.627,0
9.627,0
9.627,0
9.634,0
9.635,0.029817
9.635,0.028205
9.635,0.027399
9.635,0.020952
9.635,0.020147
9.635,0.016923
9.639,0.016923
9.639,0.0137
9.639,0.012894
9.639,0.012088
9.639,0.010476
9.639,0.008864
9.639,0.004029
9.644,0.004029
9.644,0.001612
9.644,0
9.644,0
9.644,0
9.644,0
9.644,0
9.644,0
9.651,0
9.651,0
9.651,0
9.651,0
9.651,0
9.651,0
9.651,0
9.656,0
9.656,0
9.656,0
9.656,0
9.656,0
9.656,0
9.656,0
9.662,0
9.662,0.011282
9.662,0.010476
9.662,0.010476
9.662,0.008864
9.662,0.006447
9.662,0.005641
9.668,0.002418
9.668,0.000806
9.668,0
9.668,0
9.668,0
9.668,0
9.668,0
9.668,0
9.668,0
9.668,0
9.668,0
9.668,0
9.668,0
9.668,0
9.677,0
9.677,0
9.677,0
9.677,0
9.677,0
9.677,0
9.677,0
9.684,0
9.684,0
9.684,0
9.684,0
9.684,0
9.684,0
9.684,0
9.689,0
9.689,0
9.689,0
9.689,0
9.689,0
9.689,0
9.689,0
9.693,0
9.693,0
9.693,0
9.693,0
9.693,0
9.693,0
9.693,0
9.701,0
9.701,0
9.701,0
9.701,0
9.701,0
9.701,0
9.701,0
9.701,0
9.701,0
9.701,0
9.701,0
9.701,0
9.701,0
9.701,0
9.701,0
9.709,0
9.709,0
9.709,0
9.709,0
9.709,0
9.709,0
9.709,0
9.718,0
9.718,0
9.718,0
9.718,0
9.718,0
9.718,0
9.718,0
9.722,0
9.722,0
9.722,0
9.722,0
9.722,0
9.722,0
9.722,0
9.726,0
9.726,0
9.726,0
9.726,0
9.726,0
9.726,0
9.726,0
9.734,0.008059
9.734,0.004835
9.734,0.002418
9.734,0
9.734,0
9.734,0
9.734,0
9.734,0
9.734,0
9.734,0
9.734,0
9.734,0
9.734,0
9.734,0
9.745,0
9.745,0
9.745,0
9.745,0
9.745,0
9.745,0
9.745,0
9.75,0
9.75,0
9.75,0
9.75,0
9.75,0
9.75,0
9.75,0
9.75,0
9.756,0
9.756,0
9.756,0
9.757,0
9.757,0
9.757,0
9.757,0
9.758,0
9.758,0.008059
9.758,0.007253
9.758,0.00967
9.758,0.010476
9.758,0.008864
9.758,0.012088
9.767,0.011282
9.767,0.010476
9.767,0.011282
9.768,0.012088
9.768,0.007253
9.768,0.004835
9.768,0.005641
9.772,0.005641
9.772,0.004029
9.772,0.003223
9.772,0.000806
9.772,0
9.772,0
9.772,0
9.775,0.000806
9.775,0.004029
9.775,0.007253
9.775,0.004835
9.775,0.011282
9.775,0.012894
9.775,0.012894
9.783,0.012894
9.783,0.0137
9.783,0.012894
9.783,0.012894
9.783,0.015311
9.783,0.015311
9.783,0.015311
9.785,0.018535
9.785,0.018535
9.785,0.016117
9.785,0.008059
9.785,0.012894
9.785,0.012088
9.785,0.012088
9.791,0.015311
9.791,0.017729
9.791,0.016923
9.791,0.020952
9.791,0.024982
9.791,0.025788
9.791,0.027399
9.8,0.029011
9.8,0.03304
9.8,0.036264
9.801,0.038681
9.801,0.038681
9.801,0.040293
9.801,0.047546
9.801,0.075751
9.801,0.076557
9.801,0.07978
9.801,0.078168
9.801,0.07978
9.801,0.083004
9.801,0.081392
9.801,0.083004
9.807,0.086227
9.807,0.087839
9.807,0.089451
9.807,0.090256
9.807,0.090256
9.807,0.090256
9.807,0.094286
9.817,0.092674
9.817,0.094286
9.817,0.095897
9.817,0.066886
9.817,0.064469
9.817,0.064469
9.817,0.063663
9.822,0.06044
9.822,0.06044
9.822,0.053993
9.823,0.053993
9.823,0.053187
9.823,0.051575
9.824,0.051575
9.828,0.049158
9.828,0.045934
9.828,0.047546
9.828,0.043516
9.828,0.044322
9.829,0.042711
9.829,0.042711
9.833,0.041099
9.834,0.0137
9.834,0.011282
9.834,0.011282
9.834,0.008059
9.835,0.004029
9.835,0.001612
9.838,0
9.838,0
9.838,0
9.838,0
9.838,0
9.838,0
9.839,0
9.842,0
9.842,0
9.842,0
9.842,0
9.842,0
9.845,0
9.845,0
9.848,0
9.848,0
9.848,0
9.848,0
9.848,0
9.848,0
9.848,0
9.848,0
9.848,0
9.848,0
9.848,0
9.848,0
9.856,0
9.856,0
9.856,0
9.856,0
9.856,0
9.856,0
9.856,0
9.856,0
9.856,0
9.856,0
9.865,0
9.865,0
9.865,0
9.865,0
9.865,0
9.865,0
9.865,0
9.865,0
9.865,0
9.865,0
9.865,0
9.865,0
9.865,0
9.865,0
9.877,0
9.877,0
9.877,0
9.877,0
9.877,0
9.877,0
9.877,0
9.883,0
9.883,0
9.883,0
9.883,0
9.883,0
9.883,0
9.883,0
9.883,0
9.883,0
9.889,0
9.889,0
9.889,0
9.889,0
9.889,0
9.889,0
9.889,0
9.889,0
9.889,0
9.889,0
9.889,0
9.889,0
9.898,0
9.898,0
9.898,0
9.898,0
9.898,0
9.898,0
9.898,0
9.898,0.015311
9.898,0.015311
9.905,0.012894
9.905,0.015311
9.905,0.016117
9.905,0.015311
9.905,0.0137
9.905,0.014505
9.905,0.0137
9.905,0.012894
9.905,0.015311
9.905,0.014505
9.905,0.018535
9.905,0.015311
9.905,0.020147
9.914,0.018535
9.914,0.020952
9.914,0.024982
9.914,0.042711
9.914,0.040293
9.914,0.040293
9.914,0.036264
9.914,0.038681
9.914,0.038681
9.914,0.037875
9.914,0.038681
9.914,0.037875
9.922,0.038681
9.922,0.039487
9.923,0.037875
9.923,0.037875
9.923,0.037875
9.923,0.037875
9.923,0.037875
9.923,0.03707
9.923,0.037875
9.93,0.037875
9.93,0.05641
9.93,0.057216
9.93,0.057216
9.93,0.053993
9.93,0.054799
9.93,0.051575
9.93,0.051575
9.93,0.051575
9.93,0.048352
9.93,0.047546
9.939,0.04674
9.939,0.044322
9.939,0.043516
9.942,0.04674
9.942,0.044322
9.942,0.042711
9.942,0.041099
9.942,0.044322
9.942,0.078168
9.942,0.076557
9.947,0.077363
9.947,0.074945
9.947,0.073333
9.947,0.071722
9.947,0.072527
9.947,0.070916
9.947,0.068498
9.947,0.066886
9.947,0.065275
9.947,0.064469
9.947,0.064469
9.947,0.061245
9.955,0.062051
9.955,0.059634
9.955,0.055604
9.96,0.053993
9.96,0.051575
9.96,0.051575
9.96,0.051575
9.961,0.053187
9.961,0.052381
9.961,0.053993
9.965,0.053993
9.965,0.052381
9.965,0.053187
9.965,0.051575
9.965,0.052381
9.965,0.052381
9.965,0.051575
9.972,0.051575
9.972,0.051575
9.972,0.051575
9.972,0.049963
9.972,0.051575
9.972,0.050769
9.972,0
9.972,0
9.972,0
9.972,0
9.972,0
9.972,0
9.972,0
9.972,0
9.98,0
9.98,0
9.98,0
9.98,0
9.98,0
9.98,0
9.98,0
9.988,0
9.988,0
9.988,0
9.988,0
9.988,0
9.988,0
9.988,0
9.99,0
9.99,0
9.99,0
9.99,0
9.99,0
9.99,0
9.99,0
9.996,0
9.996,0
9.996,0
9.996,0
9.996,0
9.996,0
9.996,0
9.996,0
10.005,0
10.005,0
10.005,0
10.005,0
10.005,0
10.006,0
10.006,0
10.006,0
10.006,0
10.006,0
10.006,0
10.006,0
10.006,0
10.006,0
10.015,0
10.015,0
10.015,0
10.015,0
10.015,0
10.015,0
10.015,0
10.021,0
10.021,0
10.021,0
10.021,0
10.021,0
10.021,0
10.021,0
10.021,0
10.021,0
10.021,0
10.021,0
10.021,0
10.021,0
10.021,0
10.029,0
10.029,0
10.029,0
10.029,0
10.029,0
10.029,0
10.029,0
10.037,0
10.037,0
10.037,0
10.037,0
10.037,0
10.037,0
10.037,0
10.038,0
10.038,0
10.038,0
10.038,0
10.038,0
10.038,0
10.038,0
10.046,0
10.046,0
10.046,0
10.046,0
10.046,0
10.046,0
10.046,0
10.046,0
10.054,0
10.054,0
10.054,0
10.054,0
10.054,0
10.054,0
10.054,0
10.058,0
10.06,0
10.06,0
10.06,0
10.06,0
10.06,0
10.06,0
10.063,0
10.063,0
10.063,0
10.063,0
10.063,0
10.063,0
10.063,0
10.07,0
10.07,0
10.07,0
10.07,0
10.07,0
10.07,0
10.07,0
10.07,0
10.07,0
10.07,0
10.07,0
10.07,0
10.07,0
10.07,0
10.079,0
10.079,0
10.079,0
10.079,0
10.079,0
10.079,0
10.079,0
10.087,0
10.087,0
10.087,0
10.087,0
10.087,0
10.087,0
10.087,0
10.089,0
10.089,0
10.089,0
10.089,0
10.089,0
10.089,0
10.089,0
10.098,0
10.098,0
10.098,0
10.098,0
10.098,0
10.098,0
10.098,0
10.098,0
10.104,0
10.104,0
10.104,0
10.104,0
10.104,0
10.104,0
10.104,0
10.106,0
10.11,0
10.11,0
10.11,0
10.11,0
10.11,0
10.11,0
10.115,0
10.115,0
10.115,0
10.115,0
10.115,0
10.115,0
10.115,0
10.12,0
10.121,0
10.121,0
10.121,0
10.121,0
10.121,0
10.121,0
10.124,0
10.124,0
10.124,0
10.124,0
10.124,0
10.124,0
10.124,0
10.129,0
10.129,0
10.129,0
10.129,0
10.129,0
10.129,0
10.129,0
10.136,0
10.136,0
10.136,0
10.136,0
10.136,0
10.136,0
10.136,0
10.136,0
10.136,0
10.136,0
10.136,0
10.136,0
10.136,0
10.136,0
10.147,0
10.147,0
10.147,0
10.147,0
10.147,0
10.147,0
10.147,0
10.147,0
10.153,0
10.153,0
10.153,0
10.153,0
10.153,0
10.153,0
10.153,0
10.155,0
10.155,0
10.155,0
10.155,0
10.155,0
10.155,0
10.155,0
10.165,0
10.165,0
10.165,0
10.165,0
10.165,0
10.165,0
10.165,0
10.17,0
10.17,0
10.17,0
10.17,0
10.17,0
10.17,0
10.17,0
10.176,0
10.176,0
10.176,0
10.176,0
10.176,0.000806
10.177,0
10.177,0.002418
10.179,0.004835
10.179,0.008864
10.179,0.011282
10.179,0.010476
10.179,0.012894
10.179,0.016923
10.179,0.014505
10.186,0.016117
10.186,0.018535
10.186,0.021758
10.186,0
10.186,0
10.186,0
10.186,0
10.19,0
10.19,0
10.19,0
10.19,0
10.19,0
10.19,0
10.19,0
10.195,0
10.195,0
10.195,0
10.195,0
10.195,0
10.195,0
10.195,0
10.195,0.034652
10.203,0.034652
10.203,0.035458
10.203,0.03707
10.203,0.034652
10.203,0.035458
10.203,0.037875
10.203,0.034652
10.203,0.036264
10.203,0.036264
10.203,0.036264
10.203,0.03707
10.203,0.03707
10.203,0.037875
10.203,0.037875
10.211,0.038681
10.211,0.038681
10.211,0.038681
10.211,0.064469
10.211,0.064469
10.211,0.062051
10.211,0.062051
10.219,0.062051
10.219,0.057216
10.219,0.057216
10.219,0.054799
10.219,0.052381
10.219,0.053187
10.219,0.053187
10.219,0.051575
10.219,0.051575
10.219,0.051575
10.219,0.051575
10.219,0.051575
10.219,0.051575
10.219,0.051575
10.228,0.050769
10.228,0.094286
10.228,0.095897
10.228,0.096703
10.228,0.092674
10.228,0.091868
10.228,0.090256
10.236,0.090256
10.236,0.087839
10.236,0.087033
10.236,0.087033
10.236,0.082198
10.236,0.078974
10.236,0.078974
10.236,0.074945
10.236,0.074945
10.236,0.072527
10.236,0.070916
10.236,0.068498
10.236,0.067692
10.236,0.068498
10.245,0.066886
10.245,0.069304
10.245,0.067692
10.245,0.066886
10.245,0.069304
10.245,0.07011
10.245,0.07011
10.245,0.07011
10.253,0.066886
10.253,0.068498
10.253,0.071722
10.253,0.069304
10.253,0.066081
10.253,0.066886
10.253,0.067692
10.253,0.064469
10.253,0.025788
10.253,0.025788
10.253,0.024982
10.253,0.025788
10.253,0.025788
10.253,0.025788
10.262,0.026593
10.262,0.025788
10.262,0.025788
10.262,0.02337
10.262,0.02337
10.262,0.02337
10.262,0.019341
10.269,0.018535
10.269,0.020147
10.269,0.016923
10.269,0.014505
10.269,0.017729
10.269,0.0137
10.269,0
10.275,0
10.275,0
10.275,0
10.275,0
10.275,0
10.275,0
10.275,0
10.281,0
10.281,0
10.281,0
10.281,0
10.281,0
10.281,0
10.281,0
10.286,0
10.286,0
10.286,0
10.286,0.016117
10.286,0.018535
10.286,0.020147
10.286,0.021758
10.286,0.024982
10.286,0.025788
10.286,0.027399
10.286,0.028205
10.286,0.031429
10.286,0.036264
10.286,0.036264
10.295,0.038681
10.297,0.038681
10.297,0.038681
10.297,0.039487
10.297,0.042711
10.297,0.043516
10.297,0.04674
10.297,0
10.303,0
10.303,0
10.303,0
10.303,0
10.303,0
10.303,0
10.303,0
10.308,0
10.308,0
10.308,0
10.308,0
10.308,0
10.308,0
10.308,0
10.312,0
10.312,0
10.312,0
10.312,0
10.312,0.028205
10.312,0.028205
10.312,0.026593
10.319,0.02337
10.319,0.024982
10.319,0.020952
10.319,0.024176
10.319,0.019341
10.319,0.018535
10.319,0.016923
10.319,0.014505
10.319,0.012894
10.319,0.012088
10.319,0.008864
10.319,0.004029
10.319,0.001612
10.319,0
10.329,0
10.329,0
10.331,0
10.331,0
10.331,0
10.331,0
10.331,0
10.336,0
10.336,0
10.336,0
10.336,0
10.336,0
10.336,0
10.336,0
10.336,0
10.336,0
10.336,0
10.336,0
10.336,0
10.336,0.0137
10.336,0.015311
10.344,0.012894
10.344,0.012894
10.344,0.012894
10.344,0.012894
10.344,0.012894
10.344,0.010476
10.344,0.010476
10.344,0.008864
10.353,0.008864
10.353,0.00967
10.353,0.008059
10.353,0.005641
10.353,0.005641
10.353,0.004835
10.353,0.004029
10.358,0.001612
10.358,0.001612
10.358,0.042711
10.358,0.043516
10.358,0.049158
10.359,0.051575
10.359,0.053993
10.364,0.053993
10.364,0.058828
10.364,0.061245
10.364,0.064469
10.364,0.065275
10.364,0.066886
10.364,0.072527
10.369,0.07011
10.369,0.073333
10.369,0.074139
10.369,0.075751
10.369,0.075751
10.369,0.078168
10.37,0
10.374,0
10.374,0
10.374,0
10.374,0
10.374,0
10.374,0
10.374,0
10.376,0
10.376,0
10.376,0
10.376,0.000806
10.376,0.000806
10.376,0.002418
10.376,0.004835
10.384,0.002418
10.384,0.007253
10.386,0.011282
10.386,0.031429
10.386,0.032234
10.386,0.027399
10.386,0.024176
10.386,0.024176
10.386,0.020952
10.386,0.018535
10.386,0.017729
10.386,0.012894
10.386,0.012894
10.386,0.012894
10.396,0.012894
10.396,0.011282
10.397,0.00967
10.397,0.007253
10.397,0.003223
10.397,0.005641
10.397,0.001612
10.397,0.002418
10.401,0.031429
10.401,0.035458
10.401,0.034652
10.401,0.03707
10.401,0.038681
10.401,0.037875
10.401,0.038681
10.401,0.041099
10.408,0.039487
10.408,0.043516
10.408,0.043516
10.408,0.044322
10.408,0.048352
10.408,0.049963
10.409,0.049158
10.409,0.051575
10.409,0.051575
10.409,0.052381
10.409,0.012894
10.409,0.012894
10.409,0.00967
10.418,0.004029
10.418,0.002418
10.418,0.001612
10.418,0
10.418,0
10.418,0
10.418,0
10.418,0
10.418,0
10.418,0
10.418,0
10.418,0
10.418,0
10.418,0
10.426,0
10.426,0.034652
10.426,0.034652
10.426,0.03304
10.426,0.03304
10.426,0.03304
10.426,0.029817
10.434,0.029817
10.434,0.029011
10.434,0.024176
10.434,0.025788
10.434,0.021758
10.434,0.018535
10.434,0.016923
10.434,0.0137
10.434,0.012894
10.434,0.012088
10.434,0.012088
10.434,0.008864
10.434,0.001612
10.434,0
10.446,0
10.446,0.000806
10.446,0.002418
10.446,0.001612
10.446,0.004029
10.447,0.004835
10.447,0.004835
10.447,0.008059
10.452,0.008864
10.452,0.010476
10.452,0.010476
10.452,0.012894
10.452,0.011282
10.452,0.012894
10.452,0.012894
10.457,0.012894
10.457,0.012894
10.457,0
10.457,0
10.457,0
10.457,0
10.457,0
10.46,0
10.463,0
10.463,0
10.463,0
10.463,0
10.463,0
10.463,0
10.466,0
10.466,0
10.466,0
10.466,0
10.466,0
10.466,0
10.466,0
10.474,0
